track_name,artist_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Our,Actress,09YJgxGg4P88zre3weRucL,0.556,0.707,3,-5.14,0,0.0515,0.812,0.648,0.114,0.502,119.939,audio_features,09YJgxGg4P88zre3weRucL,spotify:track:09YJgxGg4P88zre3weRucL,https://api.spotify.com/v1/tracks/09YJgxGg4P88zre3weRucL,https://api.spotify.com/v1/audio-analysis/09YJgxGg4P88zre3weRucL,152033,4
Gaze,Actress,26dcFrbyUSNaF5MKBSSLcg,0.737,0.962,8,-6.275,1,0.476,0.0298,0.878,0.0916,0.651,121.988,audio_features,26dcFrbyUSNaF5MKBSSLcg,spotify:track:26dcFrbyUSNaF5MKBSSLcg,https://api.spotify.com/v1/tracks/26dcFrbyUSNaF5MKBSSLcg,https://api.spotify.com/v1/audio-analysis/26dcFrbyUSNaF5MKBSSLcg,303385,4
Familiar Scene,Steve Hauschildt,2A7L1yeE2c6UbQ0H5VTYWP,0.129,0.193,1,-24.969,1,0.0453,0.818,0.64,0.0885,0.353,147.429,audio_features,2A7L1yeE2c6UbQ0H5VTYWP,spotify:track:2A7L1yeE2c6UbQ0H5VTYWP,https://api.spotify.com/v1/tracks/2A7L1yeE2c6UbQ0H5VTYWP,https://api.spotify.com/v1/audio-analysis/2A7L1yeE2c6UbQ0H5VTYWP,229741,4
The Cycle Of Abuse,Emeralds,6Gvo5Wdh2crLPB4Y29ebtg,0.191,0.389,5,-15.213,0,0.0317,0.892,0.914,0.126,0.144,85.612,audio_features,6Gvo5Wdh2crLPB4Y29ebtg,spotify:track:6Gvo5Wdh2crLPB4Y29ebtg,https://api.spotify.com/v1/tracks/6Gvo5Wdh2crLPB4Y29ebtg,https://api.spotify.com/v1/audio-analysis/6Gvo5Wdh2crLPB4Y29ebtg,299227,4
Goes By,Emeralds,6aoYsC8vQmVBQQoE1OOC7d,0.184,0.568,4,-11.556,1,0.0412,0.832,0.956,0.108,0.128,80.273,audio_features,6aoYsC8vQmVBQQoE1OOC7d,spotify:track:6aoYsC8vQmVBQQoE1OOC7d,https://api.spotify.com/v1/tracks/6aoYsC8vQmVBQQoE1OOC7d,https://api.spotify.com/v1/audio-analysis/6aoYsC8vQmVBQQoE1OOC7d,252000,4
marche,Shuttle358,7mRxgVmeFEUsipNPCtTBOO,0.336,0.0763,6,-17.547,0,0.0397,0.967,0.841,0.111,0.0392,93.258,audio_features,7mRxgVmeFEUsipNPCtTBOO,spotify:track:7mRxgVmeFEUsipNPCtTBOO,https://api.spotify.com/v1/tracks/7mRxgVmeFEUsipNPCtTBOO,https://api.spotify.com/v1/audio-analysis/7mRxgVmeFEUsipNPCtTBOO,321973,5
The Illuminations,James Holden,7CCfUKhhLlGxctaKqrVOVW,0.146,0.571,0,-10.015,1,0.0465,0.455,0.883,0.0817,0.149,85.423,audio_features,7CCfUKhhLlGxctaKqrVOVW,spotify:track:7CCfUKhhLlGxctaKqrVOVW,https://api.spotify.com/v1/tracks/7CCfUKhhLlGxctaKqrVOVW,https://api.spotify.com/v1/audio-analysis/7CCfUKhhLlGxctaKqrVOVW,193427,4
Perta Ine,Nico Niquo,31Ixp3ByiRtiNdAQE5GdBo,0.408,0.521,11,-9.881,1,0.0642,0.0584,0.839,0.102,0.0461,107.909,audio_features,31Ixp3ByiRtiNdAQE5GdBo,spotify:track:31Ixp3ByiRtiNdAQE5GdBo,https://api.spotify.com/v1/tracks/31Ixp3ByiRtiNdAQE5GdBo,https://api.spotify.com/v1/audio-analysis/31Ixp3ByiRtiNdAQE5GdBo,288160,4
Show Is Over,LX Sweat,2CuvwzJnjNSMfSGKab8raR,0.392,0.298,8,-21.283,0,0.0589,0.9,0.932,0.112,0.5,123.856,audio_features,2CuvwzJnjNSMfSGKab8raR,spotify:track:2CuvwzJnjNSMfSGKab8raR,https://api.spotify.com/v1/tracks/2CuvwzJnjNSMfSGKab8raR,https://api.spotify.com/v1/audio-analysis/2CuvwzJnjNSMfSGKab8raR,182307,4
Strut (猫 シ Corp. Remix),luxury elite,4RmXxnrXEkHVpWwspMF8iv,0.582,0.94,1,-7.675,1,0.0389,0.0406,0.923,0.696,0.671,92.946,audio_features,4RmXxnrXEkHVpWwspMF8iv,spotify:track:4RmXxnrXEkHVpWwspMF8iv,https://api.spotify.com/v1/tracks/4RmXxnrXEkHVpWwspMF8iv,https://api.spotify.com/v1/audio-analysis/4RmXxnrXEkHVpWwspMF8iv,145087,4
A*I,Ssaliva,30J2X3SckkYjWV2CtxesrY,0.561,0.689,7,-9.78,0,0.0433,0.000756,0.824,0.255,0.127,151.186,audio_features,30J2X3SckkYjWV2CtxesrY,spotify:track:30J2X3SckkYjWV2CtxesrY,https://api.spotify.com/v1/tracks/30J2X3SckkYjWV2CtxesrY,https://api.spotify.com/v1/audio-analysis/30J2X3SckkYjWV2CtxesrY,150088,4
Aqua/Cruise,Various Artists,24CEip8N4O4Xkx5pGNduvi,0.583,0.525,0,-12.41,1,0.0427,0.924,0.933,0.115,0.471,119.764,audio_features,24CEip8N4O4Xkx5pGNduvi,spotify:track:24CEip8N4O4Xkx5pGNduvi,https://api.spotify.com/v1/tracks/24CEip8N4O4Xkx5pGNduvi,https://api.spotify.com/v1/audio-analysis/24CEip8N4O4Xkx5pGNduvi,214383,4
Waiting for the Cold,Trevor Something,29Q1iiqwuBoifgNdJAw84A,0.192,0.151,7,-23.76,0,0.0547,0.965,0.895,0.112,0.0337,118.035,audio_features,29Q1iiqwuBoifgNdJAw84A,spotify:track:29Q1iiqwuBoifgNdJAw84A,https://api.spotify.com/v1/tracks/29Q1iiqwuBoifgNdJAw84A,https://api.spotify.com/v1/audio-analysis/29Q1iiqwuBoifgNdJAw84A,146222,4
Marked For Life,Huerco S.,7kyEqm8cj5BHAusDkeu5hu,0.62,0.392,8,-10.211,1,0.0448,0.946,0.882,0.197,0.702,151.284,audio_features,7kyEqm8cj5BHAusDkeu5hu,spotify:track:7kyEqm8cj5BHAusDkeu5hu,https://api.spotify.com/v1/tracks/7kyEqm8cj5BHAusDkeu5hu,https://api.spotify.com/v1/audio-analysis/7kyEqm8cj5BHAusDkeu5hu,220800,5
No More Dreams VI,1991,1ayYhKlhvLFk74oBgo80XZ,0.398,0.959,2,-10.716,0,0.0437,0.00221,0.958,0.364,0.547,160.203,audio_features,1ayYhKlhvLFk74oBgo80XZ,spotify:track:1ayYhKlhvLFk74oBgo80XZ,https://api.spotify.com/v1/tracks/1ayYhKlhvLFk74oBgo80XZ,https://api.spotify.com/v1/audio-analysis/1ayYhKlhvLFk74oBgo80XZ,278000,3
Dreamcatcher,ohbliv,2RDdm0MlWNPadpk8uWeygK,0.459,0.722,4,-12.274,0,0.0442,0.0262,0.816,0.307,0.518,165.423,audio_features,2RDdm0MlWNPadpk8uWeygK,spotify:track:2RDdm0MlWNPadpk8uWeygK,https://api.spotify.com/v1/tracks/2RDdm0MlWNPadpk8uWeygK,https://api.spotify.com/v1/audio-analysis/2RDdm0MlWNPadpk8uWeygK,212792,4
Zatar,MF DOOM,0qmvQdeg3pSanQ4iqL1t2p,0.829,0.424,1,-8.892,0,0.0558,0.175,0.28,0.0871,0.966,168.819,audio_features,0qmvQdeg3pSanQ4iqL1t2p,spotify:track:0qmvQdeg3pSanQ4iqL1t2p,https://api.spotify.com/v1/tracks/0qmvQdeg3pSanQ4iqL1t2p,https://api.spotify.com/v1/audio-analysis/0qmvQdeg3pSanQ4iqL1t2p,125866,4
W.I.G.T.S.,S.Maharba,06MIj4DOXMElexcopmel8t,0.386,0.856,5,-3.905,1,0.0579,0.000102,0.534,0.0482,0.429,78.407,audio_features,06MIj4DOXMElexcopmel8t,spotify:track:06MIj4DOXMElexcopmel8t,https://api.spotify.com/v1/tracks/06MIj4DOXMElexcopmel8t,https://api.spotify.com/v1/audio-analysis/06MIj4DOXMElexcopmel8t,153573,3
S.I.T.W.S.M.,S.Maharba,7MF51MUYK5X1mekr8GDVr8,0.337,0.75,10,-5.55,1,0.434,0.00204,0.269,0.462,0.522,77.23,audio_features,7MF51MUYK5X1mekr8GDVr8,spotify:track:7MF51MUYK5X1mekr8GDVr8,https://api.spotify.com/v1/tracks/7MF51MUYK5X1mekr8GDVr8,https://api.spotify.com/v1/audio-analysis/7MF51MUYK5X1mekr8GDVr8,127169,4
Those Discos,wrong dials,2bLyRxOvrEMdweSnjUnkfe,0.615,0.791,7,-15.445,0,0.0684,0.631,0.876,0.0961,0.963,109.834,audio_features,2bLyRxOvrEMdweSnjUnkfe,spotify:track:2bLyRxOvrEMdweSnjUnkfe,https://api.spotify.com/v1/tracks/2bLyRxOvrEMdweSnjUnkfe,https://api.spotify.com/v1/audio-analysis/2bLyRxOvrEMdweSnjUnkfe,232091,4
Carina Sayles,Palmbomen II,7LaN00MNxhxhLpDEifCiSs,0.672,0.854,4,-8.143,0,0.037,0.814,0.877,0.168,0.226,99.982,audio_features,7LaN00MNxhxhLpDEifCiSs,spotify:track:7LaN00MNxhxhLpDEifCiSs,https://api.spotify.com/v1/tracks/7LaN00MNxhxhLpDEifCiSs,https://api.spotify.com/v1/audio-analysis/7LaN00MNxhxhLpDEifCiSs,286823,4
Rewind,Runners Club 95,0qiY3v5a702qBfDO1iNApC,0.603,0.25,4,-16.328,0,0.0322,0.857,0.913,0.107,0.208,131.977,audio_features,0qiY3v5a702qBfDO1iNApC,spotify:track:0qiY3v5a702qBfDO1iNApC,https://api.spotify.com/v1/tracks/0qiY3v5a702qBfDO1iNApC,https://api.spotify.com/v1/audio-analysis/0qiY3v5a702qBfDO1iNApC,181818,4
Talk to You (するのか分かりません),Runners Club 95,0inQtCRaBzdpKbuAxHRxG6,0.551,0.523,6,-10.518,0,0.0281,0.701,0.933,0.216,0.28,141.988,audio_features,0inQtCRaBzdpKbuAxHRxG6,spotify:track:0inQtCRaBzdpKbuAxHRxG6,https://api.spotify.com/v1/tracks/0inQtCRaBzdpKbuAxHRxG6,https://api.spotify.com/v1/audio-analysis/0inQtCRaBzdpKbuAxHRxG6,219718,4
Pastel Skies,Runners Club 95,4Wcivkgr0eW5S1qVz95kHl,0.511,0.559,0,-5.959,1,0.026,0.653,0.682,0.212,0.613,81.01,audio_features,4Wcivkgr0eW5S1qVz95kHl,spotify:track:4Wcivkgr0eW5S1qVz95kHl,https://api.spotify.com/v1/tracks/4Wcivkgr0eW5S1qVz95kHl,https://api.spotify.com/v1/audio-analysis/4Wcivkgr0eW5S1qVz95kHl,195556,4
Afternoon (時間の無駄),Runners Club 95,0ifLxzOLS8ptQnC1nDLskO,0.662,0.326,8,-15.367,0,0.033,0.813,0.779,0.109,0.666,118.187,audio_features,0ifLxzOLS8ptQnC1nDLskO,spotify:track:0ifLxzOLS8ptQnC1nDLskO,https://api.spotify.com/v1/tracks/0ifLxzOLS8ptQnC1nDLskO,https://api.spotify.com/v1/audio-analysis/0ifLxzOLS8ptQnC1nDLskO,225893,4
Marijuana,Chrome Sparks,5K4ExI2qvE1Ule3u7LxUDT,0.697,0.655,1,-9.781,0,0.15,0.0626,0.774,0.353,0.415,86.969,audio_features,5K4ExI2qvE1Ule3u7LxUDT,spotify:track:5K4ExI2qvE1Ule3u7LxUDT,https://api.spotify.com/v1/tracks/5K4ExI2qvE1Ule3u7LxUDT,https://api.spotify.com/v1/audio-analysis/5K4ExI2qvE1Ule3u7LxUDT,181149,4
Season 2 Episode 3,Glass Animals,4vcoNCrTtunmJ9q8srpVly,0.742,0.289,5,-7.833,0,0.115,0.543,4.57e-05,0.228,0.71,147.986,audio_features,4vcoNCrTtunmJ9q8srpVly,spotify:track:4vcoNCrTtunmJ9q8srpVly,https://api.spotify.com/v1/tracks/4vcoNCrTtunmJ9q8srpVly,https://api.spotify.com/v1/audio-analysis/4vcoNCrTtunmJ9q8srpVly,243509,4
GLOWED UP,KAYTRANADA,33pDmPx2pkJ7JCAQpRDQ9B,0.681,0.621,1,-10.024,1,0.34,0.036,0.00555,0.138,0.428,135.538,audio_features,33pDmPx2pkJ7JCAQpRDQ9B,spotify:track:33pDmPx2pkJ7JCAQpRDQ9B,https://api.spotify.com/v1/tracks/33pDmPx2pkJ7JCAQpRDQ9B,https://api.spotify.com/v1/audio-analysis/33pDmPx2pkJ7JCAQpRDQ9B,298027,4
"Bochka, Bass, Kolbaser",XS Project,4TACckbF3m5foOajUO8KFl,0.827,0.993,2,-4.259,0,0.139,0.00115,0.0824,0.0578,0.536,145.012,audio_features,4TACckbF3m5foOajUO8KFl,spotify:track:4TACckbF3m5foOajUO8KFl,https://api.spotify.com/v1/tracks/4TACckbF3m5foOajUO8KFl,https://api.spotify.com/v1/audio-analysis/4TACckbF3m5foOajUO8KFl,215353,4
L.S.D,Skegss,6y6GFyjVFwWI7lJbbbF0hU,0.63,0.874,1,-4.183,0,0.0425,0.546,0.661,0.281,0.747,135.973,audio_features,6y6GFyjVFwWI7lJbbbF0hU,spotify:track:6y6GFyjVFwWI7lJbbbF0hU,https://api.spotify.com/v1/tracks/6y6GFyjVFwWI7lJbbbF0hU,https://api.spotify.com/v1/audio-analysis/6y6GFyjVFwWI7lJbbbF0hU,217538,4
Chamber Of Reflection,Mac DeMarco,5oeOWXjH8NZFOWP0SpSXqV,0.535,0.554,11,-8.672,1,0.0792,0.263,0.904,0.105,0.512,131.226,audio_features,5oeOWXjH8NZFOWP0SpSXqV,spotify:track:5oeOWXjH8NZFOWP0SpSXqV,https://api.spotify.com/v1/tracks/5oeOWXjH8NZFOWP0SpSXqV,https://api.spotify.com/v1/audio-analysis/5oeOWXjH8NZFOWP0SpSXqV,231720,4
L$D,A$AP Rocky,4S7YHmlWwfwArgd8LfSPud,0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,audio_features,4S7YHmlWwfwArgd8LfSPud,spotify:track:4S7YHmlWwfwArgd8LfSPud,https://api.spotify.com/v1/tracks/4S7YHmlWwfwArgd8LfSPud,https://api.spotify.com/v1/audio-analysis/4S7YHmlWwfwArgd8LfSPud,238307,4
Mind Mischief,Tame Impala,2PaJO22O7TccqYMe998wkM,0.26,0.938,6,-3.17,1,0.0531,0.0728,0.0028,0.369,0.865,161.349,audio_features,2PaJO22O7TccqYMe998wkM,spotify:track:2PaJO22O7TccqYMe998wkM,https://api.spotify.com/v1/tracks/2PaJO22O7TccqYMe998wkM,https://api.spotify.com/v1/audio-analysis/2PaJO22O7TccqYMe998wkM,271880,4
Yonkers,"Tyler, The Creator",4OKXvqtfwlvY2fYJ2lzHPH,0.712,0.759,11,-5.397,1,0.334,0.016,0.0808,0.217,0.738,79.103,audio_features,4OKXvqtfwlvY2fYJ2lzHPH,spotify:track:4OKXvqtfwlvY2fYJ2lzHPH,https://api.spotify.com/v1/tracks/4OKXvqtfwlvY2fYJ2lzHPH,https://api.spotify.com/v1/audio-analysis/4OKXvqtfwlvY2fYJ2lzHPH,249333,4
Ginseng Strip 2002,Yung Lean,79nEEoEPY2w8EXj9hjn5oc,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,audio_features,79nEEoEPY2w8EXj9hjn5oc,spotify:track:79nEEoEPY2w8EXj9hjn5oc,https://api.spotify.com/v1/tracks/79nEEoEPY2w8EXj9hjn5oc,https://api.spotify.com/v1/audio-analysis/79nEEoEPY2w8EXj9hjn5oc,154000,4
Drinkee,Sofi Tukker,5TBsLU9TSxjDLzMpsEgJsv,0.771,0.691,2,-7.593,1,0.0495,0.049,0.625,0.134,0.339,115.011,audio_features,5TBsLU9TSxjDLzMpsEgJsv,spotify:track:5TBsLU9TSxjDLzMpsEgJsv,https://api.spotify.com/v1/tracks/5TBsLU9TSxjDLzMpsEgJsv,https://api.spotify.com/v1/audio-analysis/5TBsLU9TSxjDLzMpsEgJsv,299294,4
Graveyard,Danger Incorporated,1najvSkBet3BaXv8gW0j0o,0.555,0.662,8,-7.247,1,0.0951,0.0115,0.0,0.637,0.286,91.014,audio_features,1najvSkBet3BaXv8gW0j0o,spotify:track:1najvSkBet3BaXv8gW0j0o,https://api.spotify.com/v1/tracks/1najvSkBet3BaXv8gW0j0o,https://api.spotify.com/v1/audio-analysis/1najvSkBet3BaXv8gW0j0o,167852,3
Multi-Love,Unknown Mortal Orchestra,0PEXp5yk0sx9dJ8JzwvjJb,0.784,0.506,3,-5.243,0,0.0403,0.571,0.0,0.139,0.545,120.141,audio_features,0PEXp5yk0sx9dJ8JzwvjJb,spotify:track:0PEXp5yk0sx9dJ8JzwvjJb,https://api.spotify.com/v1/tracks/0PEXp5yk0sx9dJ8JzwvjJb,https://api.spotify.com/v1/audio-analysis/0PEXp5yk0sx9dJ8JzwvjJb,250800,4
Revenge,XXXTENTACION,5SFTZsHW3HdCp9f1zbzitS,0.708,0.235,11,-16.156,0,0.318,0.772,0.00238,0.103,0.169,139.998,audio_features,5SFTZsHW3HdCp9f1zbzitS,spotify:track:5SFTZsHW3HdCp9f1zbzitS,https://api.spotify.com/v1/tracks/5SFTZsHW3HdCp9f1zbzitS,https://api.spotify.com/v1/audio-analysis/5SFTZsHW3HdCp9f1zbzitS,120059,4
Feels Like We Only Go Backwards,Tame Impala,6vTtMyCg96xwpoIBws9K0Q,0.291,0.897,2,-2.32,0,0.0542,0.0276,0.65,0.116,0.555,150.185,audio_features,6vTtMyCg96xwpoIBws9K0Q,spotify:track:6vTtMyCg96xwpoIBws9K0Q,https://api.spotify.com/v1/tracks/6vTtMyCg96xwpoIBws9K0Q,https://api.spotify.com/v1/audio-analysis/6vTtMyCg96xwpoIBws9K0Q,192960,4
Smoke Break (Interlude),Flatbush Zombies,0qLf67shojTvxtt40x2yIe,0.709,0.324,5,-15.954,0,0.247,0.673,3.79e-06,0.109,0.118,99.974,audio_features,0qLf67shojTvxtt40x2yIe,spotify:track:0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/tracks/0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/audio-analysis/0qLf67shojTvxtt40x2yIe,124493,4
Smoke Break (Interlude),Flatbush Zombies,0qLf67shojTvxtt40x2yIe,0.709,0.324,5,-15.954,0,0.247,0.673,3.79e-06,0.109,0.118,99.974,audio_features,0qLf67shojTvxtt40x2yIe,spotify:track:0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/tracks/0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/audio-analysis/0qLf67shojTvxtt40x2yIe,124493,4
Smoke Break (Interlude),Flatbush Zombies,0qLf67shojTvxtt40x2yIe,0.709,0.324,5,-15.954,0,0.247,0.673,3.79e-06,0.109,0.118,99.974,audio_features,0qLf67shojTvxtt40x2yIe,spotify:track:0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/tracks/0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/audio-analysis/0qLf67shojTvxtt40x2yIe,124493,4
Smoke Break (Interlude),Flatbush Zombies,0qLf67shojTvxtt40x2yIe,0.709,0.324,5,-15.954,0,0.247,0.673,3.79e-06,0.109,0.118,99.974,audio_features,0qLf67shojTvxtt40x2yIe,spotify:track:0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/tracks/0qLf67shojTvxtt40x2yIe,https://api.spotify.com/v1/audio-analysis/0qLf67shojTvxtt40x2yIe,124493,4
Too Bad,IshDARR,45QAbhiq5ibQbFnWVS7TJH,0.625,0.726,2,-5.617,1,0.146,0.0933,0.0,0.234,0.337,139.951,audio_features,45QAbhiq5ibQbFnWVS7TJH,spotify:track:45QAbhiq5ibQbFnWVS7TJH,https://api.spotify.com/v1/tracks/45QAbhiq5ibQbFnWVS7TJH,https://api.spotify.com/v1/audio-analysis/45QAbhiq5ibQbFnWVS7TJH,193071,4
Miss Mirage,NoMBe,0IniDDYo8XdZkiIp5EmBP6,0.385,0.581,2,-7.307,1,0.0525,0.379,0.000257,0.42,0.242,134.435,audio_features,0IniDDYo8XdZkiIp5EmBP6,spotify:track:0IniDDYo8XdZkiIp5EmBP6,https://api.spotify.com/v1/tracks/0IniDDYo8XdZkiIp5EmBP6,https://api.spotify.com/v1/audio-analysis/0IniDDYo8XdZkiIp5EmBP6,262253,4
Twilight Driving,Methyl Ethel,29exeqiLt6cuyA9MIqbVOS,0.599,0.744,9,-6.502,0,0.0298,0.123,0.0128,0.365,0.585,124.034,audio_features,29exeqiLt6cuyA9MIqbVOS,spotify:track:29exeqiLt6cuyA9MIqbVOS,https://api.spotify.com/v1/tracks/29exeqiLt6cuyA9MIqbVOS,https://api.spotify.com/v1/audio-analysis/29exeqiLt6cuyA9MIqbVOS,239357,4
Treat Her Better,Mac DeMarco,50SIcPYb3sCrKweC6C4BQC,0.453,0.681,5,-6.166,0,0.044,0.372,0.00717,0.217,0.37,206.73,audio_features,50SIcPYb3sCrKweC6C4BQC,spotify:track:50SIcPYb3sCrKweC6C4BQC,https://api.spotify.com/v1/tracks/50SIcPYb3sCrKweC6C4BQC,https://api.spotify.com/v1/audio-analysis/50SIcPYb3sCrKweC6C4BQC,229120,4
I Swear (feat. Buddy),Warm Brew,6alp31szPDaBwLNj9Uvezv,0.631,0.673,2,-6.954,1,0.456,0.246,0.0,0.0519,0.553,173.827,audio_features,6alp31szPDaBwLNj9Uvezv,spotify:track:6alp31szPDaBwLNj9Uvezv,https://api.spotify.com/v1/tracks/6alp31szPDaBwLNj9Uvezv,https://api.spotify.com/v1/audio-analysis/6alp31szPDaBwLNj9Uvezv,261973,4
Angles (feat. Noname & Xavier Omär),Mick Jenkins,3SEZgDncfa1sqjThdI9JcJ,0.598,0.548,0,-9.317,1,0.335,0.57,0.0,0.138,0.347,135.034,audio_features,3SEZgDncfa1sqjThdI9JcJ,spotify:track:3SEZgDncfa1sqjThdI9JcJ,https://api.spotify.com/v1/tracks/3SEZgDncfa1sqjThdI9JcJ,https://api.spotify.com/v1/audio-analysis/3SEZgDncfa1sqjThdI9JcJ,263087,4
Dapper (feat. Anderson .Paak),Domo Genesis,2Nh2cMryoXl7BrZoIeN2Pr,0.753,0.594,1,-9.486,0,0.0816,0.0711,0.0,0.391,0.562,112.568,audio_features,2Nh2cMryoXl7BrZoIeN2Pr,spotify:track:2Nh2cMryoXl7BrZoIeN2Pr,https://api.spotify.com/v1/tracks/2Nh2cMryoXl7BrZoIeN2Pr,https://api.spotify.com/v1/audio-analysis/2Nh2cMryoXl7BrZoIeN2Pr,193093,4
Body,Danger Incorporated,1RrE4k5EaD2PY0zY5pZNmK,0.6,0.385,4,-12.553,0,0.166,0.209,1.78e-05,0.154,0.186,90.421,audio_features,1RrE4k5EaD2PY0zY5pZNmK,spotify:track:1RrE4k5EaD2PY0zY5pZNmK,https://api.spotify.com/v1/tracks/1RrE4k5EaD2PY0zY5pZNmK,https://api.spotify.com/v1/audio-analysis/1RrE4k5EaD2PY0zY5pZNmK,170000,4
Dernière danse,Indila,65uoaqX5qcjXZRheAj1qQT,0.669,0.449,0,-7.658,0,0.0489,0.184,0.0,0.0729,0.327,114.926,audio_features,65uoaqX5qcjXZRheAj1qQT,spotify:track:65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/tracks/65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/audio-analysis/65uoaqX5qcjXZRheAj1qQT,213493,4
SUBURBIA,Troye Sivan,5PoWbm2gxIIgg7Ykx9oY8S,0.491,0.622,8,-5.925,1,0.104,0.019,0.0,0.107,0.361,77.928,audio_features,5PoWbm2gxIIgg7Ykx9oY8S,spotify:track:5PoWbm2gxIIgg7Ykx9oY8S,https://api.spotify.com/v1/tracks/5PoWbm2gxIIgg7Ykx9oY8S,https://api.spotify.com/v1/audio-analysis/5PoWbm2gxIIgg7Ykx9oY8S,233760,4
Florida Kilos,Lana Del Rey,0iQPnK3bi7O27c5T2HBTdr,0.266,0.513,0,-7.852,1,0.0388,0.28,5.98e-05,0.11,0.579,200.781,audio_features,0iQPnK3bi7O27c5T2HBTdr,spotify:track:0iQPnK3bi7O27c5T2HBTdr,https://api.spotify.com/v1/tracks/0iQPnK3bi7O27c5T2HBTdr,https://api.spotify.com/v1/audio-analysis/0iQPnK3bi7O27c5T2HBTdr,256040,4
Saw You In A Dream,The Japanese House,0U3u0HdRQjD8mAMYBak4Ok,0.607,0.451,4,-8.206,1,0.0286,0.0604,0.0,0.19,0.676,94.054,audio_features,0U3u0HdRQjD8mAMYBak4Ok,spotify:track:0U3u0HdRQjD8mAMYBak4Ok,https://api.spotify.com/v1/tracks/0U3u0HdRQjD8mAMYBak4Ok,https://api.spotify.com/v1/audio-analysis/0U3u0HdRQjD8mAMYBak4Ok,208280,4
Sun Shy,Dresses,6TgoNsNUcSh32eGhZFPQpi,0.615,0.732,7,-7.439,1,0.0366,0.0102,2.53e-05,0.158,0.817,104.034,audio_features,6TgoNsNUcSh32eGhZFPQpi,spotify:track:6TgoNsNUcSh32eGhZFPQpi,https://api.spotify.com/v1/tracks/6TgoNsNUcSh32eGhZFPQpi,https://api.spotify.com/v1/audio-analysis/6TgoNsNUcSh32eGhZFPQpi,199615,4
Lights Down Low - Not Your Dope Remix,MAX,46aXcs2gSheBtZibRfwRzh,0.596,0.745,0,-4.314,0,0.0358,0.0208,3.63e-06,0.209,0.595,81.064,audio_features,46aXcs2gSheBtZibRfwRzh,spotify:track:46aXcs2gSheBtZibRfwRzh,https://api.spotify.com/v1/tracks/46aXcs2gSheBtZibRfwRzh,https://api.spotify.com/v1/audio-analysis/46aXcs2gSheBtZibRfwRzh,216319,4
Postcards From Italy,Beirut,2ThEm5QN5UrJzmpAAMaH1Y,0.612,0.573,2,-7.31,0,0.0299,0.92,0.0421,0.115,0.42,109.996,audio_features,2ThEm5QN5UrJzmpAAMaH1Y,spotify:track:2ThEm5QN5UrJzmpAAMaH1Y,https://api.spotify.com/v1/tracks/2ThEm5QN5UrJzmpAAMaH1Y,https://api.spotify.com/v1/audio-analysis/2ThEm5QN5UrJzmpAAMaH1Y,257480,4
Simple Season,Hippo Campus,7GwXIkPT4jxQ2q6mhOmoHM,0.598,0.784,8,-4.376,1,0.0337,0.514,0.0,0.123,0.597,105.009,audio_features,7GwXIkPT4jxQ2q6mhOmoHM,spotify:track:7GwXIkPT4jxQ2q6mhOmoHM,https://api.spotify.com/v1/tracks/7GwXIkPT4jxQ2q6mhOmoHM,https://api.spotify.com/v1/audio-analysis/7GwXIkPT4jxQ2q6mhOmoHM,207134,4
Sea Of Dreams,Oberhofer,30P5EFBdlUWGzfkXHz9Fin,0.448,0.66,0,-9.094,1,0.0328,0.556,0.543,0.162,0.473,97.334,audio_features,30P5EFBdlUWGzfkXHz9Fin,spotify:track:30P5EFBdlUWGzfkXHz9Fin,https://api.spotify.com/v1/tracks/30P5EFBdlUWGzfkXHz9Fin,https://api.spotify.com/v1/audio-analysis/30P5EFBdlUWGzfkXHz9Fin,282999,4
Everybody,Ingrid Michaelson,05xaXtqDCSFR9OLS5tL5oQ,0.74,0.63,11,-6.735,1,0.0338,0.446,0.0,0.08,0.464,95.014,audio_features,05xaXtqDCSFR9OLS5tL5oQ,spotify:track:05xaXtqDCSFR9OLS5tL5oQ,https://api.spotify.com/v1/tracks/05xaXtqDCSFR9OLS5tL5oQ,https://api.spotify.com/v1/audio-analysis/05xaXtqDCSFR9OLS5tL5oQ,209547,4
Folding Chair,Regina Spektor,1fVkv2HympD7WrvJ6kui5N,0.701,0.516,0,-9.244,1,0.0462,0.849,0.000577,0.108,0.468,130.053,audio_features,1fVkv2HympD7WrvJ6kui5N,spotify:track:1fVkv2HympD7WrvJ6kui5N,https://api.spotify.com/v1/tracks/1fVkv2HympD7WrvJ6kui5N,https://api.spotify.com/v1/audio-analysis/1fVkv2HympD7WrvJ6kui5N,213920,4
